tracker,config,sequence,degradation,severity,seed,frames,mean_iou,success_auc,precision_20,mean_center_error,result_path,time_path,eval_otb_root,notes
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_parkour,gaussian_noise,medium,42,58,0.043085,0.051383,0.017241,695.746277,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_parkour/gaussian_noise_medium_seed42/nfs_parkour.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_parkour/gaussian_noise_medium_seed42/nfs_parkour_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_parkour_gaussian_noise_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_running_100_m,clean,none,0,313,0.262614,0.265239,0.003195,481.282257,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_running_100_m/clean_none_seed0/nfs_running_100_m.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_running_100_m/clean_none_seed0/nfs_running_100_m_time.txt,/nfs/speed-scratch/a_idrais/nfs,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_running_100_m,motion_blur,medium,42,313,0.188825,0.192516,0.006390,560.079285,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_running_100_m/motion_blur_medium_seed42/nfs_running_100_m.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_running_100_m/motion_blur_medium_seed42/nfs_running_100_m_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_running_100_m_motion_blur_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_running_100_m,low_resolution,medium,42,313,0.222776,0.226078,0.003195,520.402344,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_running_100_m/low_resolution_medium_seed42/nfs_running_100_m.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_running_100_m/low_resolution_medium_seed42/nfs_running_100_m_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_running_100_m_low_resolution_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_running_100_m,gaussian_noise,medium,42,313,0.272164,0.274381,0.063898,409.136597,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_running_100_m/gaussian_noise_medium_seed42/nfs_running_100_m.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_running_100_m/gaussian_noise_medium_seed42/nfs_running_100_m_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_running_100_m_gaussian_noise_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_soccer_ball_2,clean,none,0,1934,0.264072,0.266559,0.029473,183.619278,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_soccer_ball_2/clean_none_seed0/nfs_soccer_ball_2.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_soccer_ball_2/clean_none_seed0/nfs_soccer_ball_2_time.txt,/nfs/speed-scratch/a_idrais/nfs,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_soccer_ball_2,motion_blur,medium,42,1934,0.251098,0.253735,0.042399,186.199387,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_soccer_ball_2/motion_blur_medium_seed42/nfs_soccer_ball_2.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_soccer_ball_2/motion_blur_medium_seed42/nfs_soccer_ball_2_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_soccer_ball_2_motion_blur_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_soccer_ball_2,low_resolution,medium,42,1934,0.258484,0.261035,0.037229,183.510056,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_soccer_ball_2/low_resolution_medium_seed42/nfs_soccer_ball_2.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_soccer_ball_2/low_resolution_medium_seed42/nfs_soccer_ball_2_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_soccer_ball_2_low_resolution_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_soccer_ball_2,gaussian_noise,medium,42,1934,0.232608,0.235371,0.010858,207.922821,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_soccer_ball_2/gaussian_noise_medium_seed42/nfs_soccer_ball_2.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_soccer_ball_2/gaussian_noise_medium_seed42/nfs_soccer_ball_2_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_soccer_ball_2_gaussian_noise_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_tiger,clean,none,0,1556,0.352291,0.353941,0.115039,408.691071,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_tiger/clean_none_seed0/nfs_tiger.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_tiger/clean_none_seed0/nfs_tiger_time.txt,/nfs/speed-scratch/a_idrais/nfs,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_tiger,motion_blur,medium,42,1556,0.369412,0.370918,0.089332,398.356934,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_tiger/motion_blur_medium_seed42/nfs_tiger.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_tiger/motion_blur_medium_seed42/nfs_tiger_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_tiger_motion_blur_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_tiger,low_resolution,medium,42,1556,0.355539,0.357186,0.112468,406.294739,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_tiger/low_resolution_medium_seed42/nfs_tiger.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_tiger/low_resolution_medium_seed42/nfs_tiger_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_tiger_low_resolution_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_tiger,gaussian_noise,medium,42,1556,0.320079,0.322247,0.110540,429.261810,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_tiger/gaussian_noise_medium_seed42/nfs_tiger.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_tiger/gaussian_noise_medium_seed42/nfs_tiger_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_tiger_gaussian_noise_medium,single-sequence NFS automation
